lap,driverId,constructorId,circuitId,milliseconds,grid,lap_time_sec,weather_condition,raceId,season
8,tss,rb,shanghai,79277,4,79.27741859216336,dry,5,2024
9,tss,rb,shanghai,79296,4,79.2969334308046,dry,5,2024
10,tss,rb,shanghai,79379,4,79.37993891197824,dry,5,2024
11,tss,rb,shanghai,79391,4,79.3912547807339,dry,5,2024
12,tss,rb,shanghai,79439,4,79.4398362050881,dry,5,2024
13,tss,rb,shanghai,79391,4,79.39144829981021,dry,5,2024
14,tss,rb,shanghai,79474,4,79.47455830299968,dry,5,2024
15,tss,rb,shanghai,79703,4,79.70399495581228,dry,5,2024
16,tss,rb,shanghai,79738,4,79.7382322017388,dry,5,2024
17,tss,rb,shanghai,79586,4,79.5862680519809,dry,5,2024
18,tss,rb,shanghai,79693,4,79.69338768396138,dry,5,2024
19,tss,rb,shanghai,79865,4,79.8652090946798,dry,5,2024
20,tss,rb,shanghai,79578,4,79.57855106898302,dry,5,2024
21,tss,rb,shanghai,79836,4,79.83672605333662,dry,5,2024
22,tss,rb,shanghai,79846,4,79.84672429371984,dry,5,2024
23,tss,rb,shanghai,79906,4,79.90677986976638,dry,5,2024
24,tss,rb,shanghai,79990,4,79.9909274587283,dry,5,2024
25,tss,rb,shanghai,80016,4,80.01694065948072,dry,5,2024
26,tss,rb,shanghai,80147,4,80.14780397435314,dry,5,2024
27,tss,rb,shanghai,80051,4,80.05146572825312,dry,5,2024
28,tss,rb,shanghai,80070,4,80.07002285640854,dry,5,2024
29,tss,rb,shanghai,80151,4,80.15169035772144,dry,5,2024
30,tss,rb,shanghai,80086,4,80.08603186227636,dry,5,2024
31,tss,rb,shanghai,80276,4,80.27685394214247,dry,5,2024
32,tss,rb,shanghai,80311,4,80.31114633951195,dry,5,2024
33,tss,rb,shanghai,80365,4,80.36557203747297,dry,5,2024
34,tss,rb,shanghai,80385,4,80.38503600736793,dry,5,2024
35,tss,rb,shanghai,80371,4,80.37128339269844,dry,5,2024
36,tss,rb,shanghai,80471,4,80.47186391921966,dry,5,2024
37,tss,rb,shanghai,80566,4,80.56684884409485,dry,5,2024
38,tss,rb,shanghai,80650,4,80.65062364487184,dry,5,2024
39,tss,rb,shanghai,80693,4,80.693454887989,dry,5,2024
40,tss,rb,shanghai,80811,4,80.81175954659533,dry,5,2024
41,tss,rb,shanghai,80903,4,80.9035404270937,dry,5,2024
42,tss,rb,shanghai,80885,4,80.88569432521008,dry,5,2024
43,tss,rb,shanghai,80802,4,80.80267719103308,dry,5,2024
44,tss,rb,shanghai,80890,4,80.89044520815484,dry,5,2024
45,tss,rb,shanghai,80808,4,80.80850374844378,dry,5,2024
46,tss,rb,shanghai,80861,4,80.86122657739273,dry,5,2024
47,tss,rb,shanghai,80939,4,80.93937434508483,dry,5,2024
48,tss,rb,shanghai,80845,4,80.84577336005793,dry,5,2024
49,tss,rb,shanghai,80795,4,80.795506994117,dry,5,2024
50,tss,rb,shanghai,80943,4,80.94329947752344,dry,5,2024
51,tss,rb,shanghai,80878,4,80.87873935654476,dry,5,2024
52,tss,rb,shanghai,80946,4,80.94664507073338,dry,5,2024
53,tss,rb,shanghai,80861,4,80.86102000959272,dry,5,2024
54,tss,rb,shanghai,81018,4,81.01869342471802,dry,5,2024
55,tss,rb,shanghai,81127,4,81.12707185739787,dry,5,2024
56,tss,rb,shanghai,80978,4,80.97818422089289,dry,5,2024
57,tss,rb,shanghai,80950,4,80.95073781406694,dry,5,2024
58,tss,rb,shanghai,81046,4,81.04654791999414,dry,5,2024
59,tss,rb,shanghai,80975,4,80.97593935522974,dry,5,2024
60,tss,rb,shanghai,81064,4,81.06418762263073,dry,5,2024
1,had,rb,shanghai,75438,7,75.43866517921384,dry,5,2024
2,had,rb,shanghai,75492,7,75.4921442368405,dry,5,2024
3,had,rb,shanghai,75690,7,75.69019361683361,dry,5,2024
4,had,rb,shanghai,75664,7,75.66488766898136,dry,5,2024
5,had,rb,shanghai,75723,7,75.72330814728569,dry,5,2024
6,had,rb,shanghai,75753,7,75.75343828843263,dry,5,2024
7,had,rb,shanghai,75588,7,75.58811465276257,dry,5,2024
8,had,rb,shanghai,75806,7,75.80682020162136,dry,5,2024
9,had,rb,shanghai,75788,7,75.78847184636123,dry,5,2024
10,had,rb,shanghai,75606,7,75.60618166448438,dry,5,2024
11,had,rb,shanghai,75869,7,75.86974173802831,dry,5,2024
12,had,rb,shanghai,75730,7,75.73002925035503,dry,5,2024
13,had,rb,shanghai,75738,7,75.73800400711859,dry,5,2024
14,had,rb,shanghai,75886,7,75.8867101606955,dry,5,2024
15,had,rb,shanghai,75975,7,75.9751216510651,dry,5,2024
16,had,rb,shanghai,75970,7,75.97039349381375,dry,5,2024
17,had,rb,shanghai,75931,7,75.93192438449238,dry,5,2024
18,had,rb,shanghai,76064,7,76.06436100713218,dry,5,2024
19,had,rb,shanghai,76234,7,76.23466521626955,dry,5,2024
20,had,rb,shanghai,76162,7,76.16215472435348,dry,5,2024
21,had,rb,shanghai,76169,7,76.16953756176903,dry,5,2024
22,had,rb,shanghai,76040,7,76.04071662420878,dry,5,2024
23,had,rb,shanghai,76467,7,76.46766508537385,dry,5,2024
24,had,rb,shanghai,76261,7,76.26131867845274,dry,5,2024
25,had,rb,shanghai,76664,7,76.66423411477707,dry,5,2024
26,had,rb,shanghai,76543,7,76.54364807785467,dry,5,2024
27,had,rb,shanghai,76485,7,76.48585409778883,dry,5,2024
28,had,rb,shanghai,76605,7,76.60576104379055,dry,5,2024
29,had,rb,shanghai,76690,7,76.6903470251877,dry,5,2024
30,had,rb,shanghai,76555,7,76.55546005335081,dry,5,2024
31,had,rb,shanghai,76756,7,76.75637250132858,dry,5,2024
32,had,rb,shanghai,76755,7,76.75597780938101,dry,5,2024
33,had,rb,shanghai,76768,7,76.76856208281654,dry,5,2024
34,had,rb,shanghai,76819,7,76.81908115707344,dry,5,2024
35,had,rb,shanghai,76920,7,76.92046275639538,dry,5,2024
36,had,rb,shanghai,76969,7,76.96997412780426,dry,5,2024
37,had,rb,shanghai,77049,7,77.04903358987612,dry,5,2024
38,had,rb,shanghai,77010,7,77.01059376305521,dry,5,2024
39,had,rb,shanghai,76905,7,76.90568448006921,dry,5,2024
40,had,rb,shanghai,77248,7,77.24815588225869,dry,5,2024
41,had,rb,shanghai,77222,7,77.22290088259703,dry,5,2024
42,had,rb,shanghai,77427,7,77.42737974798979,dry,5,2024
43,had,rb,shanghai,77216,7,77.21620622940162,dry,5,2024
44,had,rb,shanghai,77390,7,77.39043039485126,dry,5,2024
45,had,rb,shanghai,77374,7,77.3747552238057,dry,5,2024
46,had,rb,shanghai,77435,7,77.43591497492284,dry,5,2024
47,had,rb,shanghai,77365,7,77.36556652806865,dry,5,2024
48,had,rb,shanghai,77274,7,77.2749067123648,dry,5,2024
49,had,rb,shanghai,77390,7,77.39098052774284,dry,5,2024
50,had,rb,shanghai,77421,7,77.42189259484027,dry,5,2024
51,had,rb,shanghai,77501,7,77.50148670133859,dry,5,2024
52,had,rb,shanghai,77482,7,77.48271121346501,dry,5,2024
53,had,rb,shanghai,77340,7,77.34092062205652,dry,5,2024
54,had,rb,shanghai,77348,7,77.34801216670846,dry,5,2024
55,had,rb,shanghai,77399,7,77.3995166480923,dry,5,2024
56,had,rb,shanghai,77430,7,77.43056429074322,dry,5,2024
57,had,rb,shanghai,77473,7,77.4732390572973,dry,5,2024
58,had,rb,shanghai,77324,7,77.32425214831567,dry,5,2024
59,had,rb,shanghai,77534,7,77.53444152629044,dry,5,2024
60,had,rb,shanghai,77373,7,77.37382867752012,dry,5,2024
1,ant,sauber,shanghai,73062,10,73.06238339927766,dry,5,2024
2,ant,sauber,shanghai,73262,10,73.26242975067501,dry,5,2024
3,ant,sauber,shanghai,73304,10,73.30435682241539,dry,5,2024
4,ant,sauber,shanghai,73294,10,73.2942277517595,dry,5,2024
5,ant,sauber,shanghai,73398,10,73.3986339943749,dry,5,2024
6,ant,sauber,shanghai,73100,10,73.10052081495837,dry,5,2024
7,ant,sauber,shanghai,73359,10,73.35913180045387,dry,5,2024
8,ant,sauber,shanghai,73220,10,73.22049025087476,dry,5,2024
9,ant,sauber,shanghai,73333,10,73.33365210751046,dry,5,2024
10,ant,sauber,shanghai,73492,10,73.49268199772379,dry,5,2024
11,ant,sauber,shanghai,73467,10,73.46791458217601,dry,5,2024
12,ant,sauber,shanghai,73347,10,73.34757930190035,dry,5,2024
13,ant,sauber,shanghai,73583,10,73.58398686709131,dry,5,2024
14,ant,sauber,shanghai,73558,10,73.55834559558383,dry,5,2024
15,ant,sauber,shanghai,73586,10,73.58614207982261,dry,5,2024
16,ant,sauber,shanghai,73835,10,73.83597789983702,dry,5,2024
17,ant,sauber,shanghai,73576,10,73.57695099053478,dry,5,2024
18,ant,sauber,shanghai,73676,10,73.676573315026,dry,5,2024
19,ant,sauber,shanghai,73788,10,73.7886670982126,dry,5,2024
20,ant,sauber,shanghai,74029,10,74.02932519954048,dry,5,2024
21,ant,sauber,shanghai,74008,10,74.00810697892231,dry,5,2024
22,ant,sauber,shanghai,74034,10,74.03421360793918,dry,5,2024
23,ant,sauber,shanghai,74014,10,74.01413612971685,dry,5,2024
24,ant,sauber,shanghai,73966,10,73.96644825037554,dry,5,2024
25,ant,sauber,shanghai,74271,10,74.27170906641697,dry,5,2024
26,ant,sauber,shanghai,73992,10,73.99298497627225,dry,5,2024
27,ant,sauber,shanghai,73943,10,73.94321321044193,dry,5,2024
28,ant,sauber,shanghai,74289,10,74.28933726962475,dry,5,2024
29,ant,sauber,shanghai,74175,10,74.17503963888254,dry,5,2024
30,ant,sauber,shanghai,74251,10,74.25138817985325,dry,5,2024
31,ant,sauber,shanghai,74416,10,74.41661382989138,dry,5,2024
32,ant,sauber,shanghai,74468,10,74.46830942172232,dry,5,2024
33,ant,sauber,shanghai,74504,10,74.50488611894761,dry,5,2024
34,ant,sauber,shanghai,74636,10,74.6368596211102,dry,5,2024
35,ant,sauber,shanghai,74632,10,74.63275470332286,dry,5,2024
36,ant,sauber,shanghai,74667,10,74.66760111355842,dry,5,2024
37,ant,sauber,shanghai,74643,10,74.64339383003762,dry,5,2024
38,ant,sauber,shanghai,74681,10,74.68140281146984,dry,5,2024
39,ant,sauber,shanghai,74826,10,74.82623851170817,dry,5,2024
40,ant,sauber,shanghai,74899,10,74.89996712384384,dry,5,2024
41,ant,sauber,shanghai,75136,10,75.13675997735797,dry,5,2024
42,ant,sauber,shanghai,74983,10,74.98397931650075,dry,5,2024
43,ant,sauber,shanghai,75106,10,75.10629649050115,dry,5,2024
44,ant,sauber,shanghai,75104,10,75.10446840687045,dry,5,2024
45,ant,sauber,shanghai,75153,10,75.15350312422515,dry,5,2024
46,ant,sauber,shanghai,75127,10,75.12709803920546,dry,5,2024
47,ant,sauber,shanghai,75081,10,75.08163263151066,dry,5,2024
48,ant,sauber,shanghai,75136,10,75.13600302951627,dry,5,2024
49,ant,sauber,shanghai,75135,10,75.13582266559568,dry,5,2024
50,ant,sauber,shanghai,74999,10,74.99985381325473,dry,5,2024
51,ant,sauber,shanghai,75199,10,75.1999757609022,dry,5,2024
52,ant,sauber,shanghai,74969,10,74.969192164407,dry,5,2024
53,ant,sauber,shanghai,75135,10,75.13562072083876,dry,5,2024
54,ant,sauber,shanghai,75240,10,75.24008627766159,dry,5,2024
55,ant,sauber,shanghai,75278,10,75.27802236111621,dry,5,2024
56,ant,sauber,shanghai,75031,10,75.03196705812367,dry,5,2024
57,ant,sauber,shanghai,75263,10,75.263289125483,dry,5,2024
58,ant,sauber,shanghai,75326,10,75.32614757408655,dry,5,2024
59,ant,sauber,shanghai,74953,10,74.95335524272271,dry,5,2024
60,ant,sauber,shanghai,75231,10,75.23101227057701,dry,5,2024
1,hur,sauber,shanghai,81429,4,81.42976951982838,dry,5,2024
2,hur,sauber,shanghai,81592,4,81.59250111617396,dry,5,2024
3,hur,sauber,shanghai,81622,4,81.622371184514,dry,5,2024
4,hur,sauber,shanghai,81517,4,81.51761751950863,dry,5,2024
5,hur,sauber,shanghai,81610,4,81.61087727091528,dry,5,2024
6,hur,sauber,shanghai,81748,4,81.74851823383969,dry,5,2024
7,hur,sauber,shanghai,81578,4,81.57871108708812,dry,5,2024
8,hur,sauber,shanghai,81728,4,81.72824246022259,dry,5,2024
9,hur,sauber,shanghai,81548,4,81.54837691612748,dry,5,2024
10,hur,sauber,shanghai,81827,4,81.82711906776964,dry,5,2024
11,hur,sauber,shanghai,81760,4,81.76050021211846,dry,5,2024
12,hur,sauber,shanghai,81779,4,81.77947772508925,dry,5,2024
13,hur,sauber,shanghai,81853,4,81.85315879037282,dry,5,2024
14,hur,sauber,shanghai,81986,4,81.9865360852245,dry,5,2024
15,hur,sauber,shanghai,81924,4,81.92416560908413,dry,5,2024
16,hur,sauber,shanghai,81956,4,81.95653969805865,dry,5,2024
17,hur,sauber,shanghai,81930,4,81.93061478341917,dry,5,2024
18,hur,sauber,shanghai,82009,4,82.00937660498772,dry,5,2024
19,hur,sauber,shanghai,82206,4,82.2060186923592,dry,5,2024
20,hur,sauber,shanghai,82301,4,82.3010520101357,dry,5,2024
21,hur,sauber,shanghai,82097,4,82.09754366345719,dry,5,2024
22,hur,sauber,shanghai,82325,4,82.32506519732623,dry,5,2024
23,hur,sauber,shanghai,82310,4,82.31079685112205,dry,5,2024
24,hur,sauber,shanghai,82370,4,82.37059848054226,dry,5,2024
25,hur,sauber,shanghai,82331,4,82.33187958891979,dry,5,2024
26,hur,sauber,shanghai,82530,4,82.53041931532853,dry,5,2024
27,hur,sauber,shanghai,82523,4,82.52304651742399,dry,5,2024
28,hur,sauber,shanghai,82716,4,82.71618146507753,dry,5,2024
29,hur,sauber,shanghai,82688,4,82.68831432867034,dry,5,2024
30,hur,sauber,shanghai,82677,4,82.67783518857209,dry,5,2024
31,hur,sauber,shanghai,82693,4,82.693232595446,dry,5,2024
32,hur,sauber,shanghai,82574,4,82.5744665136574,dry,5,2024
33,hur,sauber,shanghai,82865,4,82.86527232080837,dry,5,2024
34,hur,sauber,shanghai,82892,4,82.89261030614759,dry,5,2024
35,hur,sauber,shanghai,82924,4,82.9249590024313,dry,5,2024
36,hur,sauber,shanghai,83058,4,83.05880259849384,dry,5,2024
37,hur,sauber,shanghai,82931,4,82.9313082185211,dry,5,2024
38,hur,sauber,shanghai,83161,4,83.16154986001058,dry,5,2024
39,hur,sauber,shanghai,83090,4,83.09048715112108,dry,5,2024
40,hur,sauber,shanghai,83196,4,83.19647048430276,dry,5,2024
41,hur,sauber,shanghai,83171,4,83.17140430326837,dry,5,2024
42,hur,sauber,shanghai,83182,4,83.18249260291564,dry,5,2024
43,hur,sauber,shanghai,83309,4,83.30967583896492,dry,5,2024
44,hur,sauber,shanghai,83333,4,83.33348963767436,dry,5,2024
45,hur,sauber,shanghai,83464,4,83.46446969488652,dry,5,2024
46,hur,sauber,shanghai,83403,4,83.40380053809496,dry,5,2024
47,hur,sauber,shanghai,83433,4,83.43324346866123,dry,5,2024
48,hur,sauber,shanghai,83483,4,83.48319456339608,dry,5,2024
49,hur,sauber,shanghai,83444,4,83.44497766733902,dry,5,2024
50,hur,sauber,shanghai,83379,4,83.37952913059812,dry,5,2024
51,hur,sauber,shanghai,83393,4,83.39340967637548,dry,5,2024
52,hur,sauber,shanghai,83412,4,83.41283088942323,dry,5,2024
53,hur,sauber,shanghai,83407,4,83.4076236200039,dry,5,2024
54,hur,sauber,shanghai,83447,4,83.4476026365549,dry,5,2024
55,hur,sauber,shanghai,83558,4,83.55881407393399,dry,5,2024
56,hur,sauber,shanghai,83478,4,83.47889592474921,dry,5,2024
57,hur,sauber,shanghai,83410,4,83.41065891627208,dry,5,2024
58,hur,sauber,shanghai,83368,4,83.36867462603264,dry,5,2024
59,hur,sauber,shanghai,83458,4,83.45871854388218,dry,5,2024
60,hur,sauber,shanghai,83361,4,83.36102726834375,dry,5,2024
1,mag,haas,shanghai,76936,14,76.93699759611874,dry,5,2024
2,mag,haas,shanghai,77033,14,77.03309693160924,dry,5,2024
3,mag,haas,shanghai,77006,14,77.00625790611554,dry,5,2024
4,mag,haas,shanghai,77090,14,77.09097753062328,dry,5,2024
5,mag,haas,shanghai,77096,14,77.09631939243374,dry,5,2024
6,mag,haas,shanghai,77209,14,77.20900597779521,dry,5,2024
7,mag,haas,shanghai,77062,14,77.06239494818945,dry,5,2024
8,mag,haas,shanghai,77044,14,77.04486716008084,dry,5,2024
9,mag,haas,shanghai,77297,14,77.29776771393014,dry,5,2024
10,mag,haas,shanghai,77113,14,77.11333464145834,dry,5,2024
11,mag,haas,shanghai,77294,14,77.29473232619561,dry,5,2024
12,mag,haas,shanghai,77322,14,77.32248610698612,dry,5,2024
13,mag,haas,shanghai,77218,14,77.21865948117133,dry,5,2024
14,mag,haas,shanghai,77279,14,77.2797138045954,dry,5,2024
15,mag,haas,shanghai,77398,14,77.39852722626833,dry,5,2024
16,mag,haas,shanghai,77332,14,77.33223859886701,dry,5,2024
17,mag,haas,shanghai,77439,14,77.4398768667439,dry,5,2024
18,mag,haas,shanghai,77591,14,77.59187513193429,dry,5,2024
19,mag,haas,shanghai,77607,14,77.60730360157669,dry,5,2024
20,mag,haas,shanghai,77664,14,77.66465807098861,dry,5,2024
21,mag,haas,shanghai,77653,14,77.65397229718789,dry,5,2024
22,mag,haas,shanghai,77725,14,77.7257307180066,dry,5,2024
23,mag,haas,shanghai,77702,14,77.70254911059203,dry,5,2024
24,mag,haas,shanghai,77710,14,77.71032150024388,dry,5,2024
25,mag,haas,shanghai,77812,14,77.81260549228713,dry,5,2024
26,mag,haas,shanghai,77847,14,77.84759903474611,dry,5,2024
27,mag,haas,shanghai,77924,14,77.92467223985632,dry,5,2024
28,mag,haas,shanghai,77945,14,77.9451381535849,dry,5,2024
29,mag,haas,shanghai,78081,14,78.08187719386768,dry,5,2024
30,mag,haas,shanghai,78123,14,78.12361610340272,dry,5,2024
31,mag,haas,shanghai,78164,14,78.16495803107044,dry,5,2024
32,mag,haas,shanghai,78407,14,78.40729737516557,dry,5,2024
33,mag,haas,shanghai,78241,14,78.24113510229243,dry,5,2024
34,mag,haas,shanghai,78265,14,78.26554890448566,dry,5,2024
35,mag,haas,shanghai,78350,14,78.35018960092724,dry,5,2024
36,mag,haas,shanghai,78417,14,78.41711623173347,dry,5,2024
37,mag,haas,shanghai,78282,14,78.28217964266166,dry,5,2024
38,mag,haas,shanghai,78638,14,78.63878320978107,dry,5,2024
39,mag,haas,shanghai,78555,14,78.55582606656137,dry,5,2024
40,mag,haas,shanghai,78587,14,78.58751520698918,dry,5,2024
41,mag,haas,shanghai,78721,14,78.72197754111455,dry,5,2024
42,mag,haas,shanghai,78734,14,78.73465092035443,dry,5,2024
43,mag,haas,shanghai,78716,14,78.71639806391703,dry,5,2024
44,mag,haas,shanghai,78949,14,78.94961385825607,dry,5,2024
45,mag,haas,shanghai,78817,14,78.81776122091851,dry,5,2024
46,mag,haas,shanghai,78892,14,78.89228494888198,dry,5,2024
47,mag,haas,shanghai,78914,14,78.91471617323423,dry,5,2024
48,mag,haas,shanghai,78963,14,78.96386253930703,dry,5,2024
49,mag,haas,shanghai,78811,14,78.81194624432052,dry,5,2024
50,mag,haas,shanghai,78879,14,78.87977100044571,dry,5,2024
51,mag,haas,shanghai,78806,14,78.80617079361502,dry,5,2024
52,mag,haas,shanghai,78868,14,78.86888169017301,dry,5,2024
53,mag,haas,shanghai,78749,14,78.7494563626873,dry,5,2024
54,mag,haas,shanghai,78820,14,78.82031358533168,dry,5,2024
55,mag,haas,shanghai,78681,14,78.68108981158709,dry,5,2024
56,mag,haas,shanghai,78978,14,78.97814646994607,dry,5,2024
57,mag,haas,shanghai,78996,14,78.99692820986415,dry,5,2024
58,mag,haas,shanghai,78955,14,78.95575400951189,dry,5,2024
59,mag,haas,shanghai,78879,14,78.87960229521546,dry,5,2024
60,mag,haas,shanghai,78883,14,78.8834073686374,dry,5,2024
1,olo,haas,shanghai,71638,14,71.63886394443035,dry,5,2024
2,olo,haas,shanghai,71643,14,71.64342603308359,dry,5,2024
3,olo,haas,shanghai,71581,14,71.58181849812001,dry,5,2024
4,olo,haas,shanghai,71770,14,71.77015427555742,dry,5,2024
5,olo,haas,shanghai,71603,14,71.603807755118,dry,5,2024
6,olo,haas,shanghai,71643,14,71.64399525959419,dry,5,2024
7,olo,haas,shanghai,71833,14,71.8333680015411,dry,5,2024
8,olo,haas,shanghai,71794,14,71.79492322268592,dry,5,2024
9,olo,haas,shanghai,71969,14,71.96993715575456,dry,5,2024
10,olo,haas,shanghai,71927,14,71.92758495572731,dry,5,2024
11,olo,haas,shanghai,71904,14,71.90464558639242,dry,5,2024
12,olo,haas,shanghai,71916,14,71.91646578225293,dry,5,2024
13,olo,haas,shanghai,72074,14,72.07459400031313,dry,5,2024
14,olo,haas,shanghai,72014,14,72.01467566607843,dry,5,2024
15,olo,haas,shanghai,72096,14,72.09679597097238,dry,5,2024
16,olo,haas,shanghai,72163,14,72.16351068852005,dry,5,2024
17,olo,haas,shanghai,72263,14,72.26346536567058,dry,5,2024
18,olo,haas,shanghai,72129,14,72.12903754950236,dry,5,2024
19,olo,haas,shanghai,72072,14,72.0727381725339,dry,5,2024
20,olo,haas,shanghai,72372,14,72.3722741508668,dry,5,2024
21,olo,haas,shanghai,72350,14,72.3509680747007,dry,5,2024
22,olo,haas,shanghai,72636,14,72.6369929896015,dry,5,2024
23,olo,haas,shanghai,72429,14,72.42994666298853,dry,5,2024
24,olo,haas,shanghai,72481,14,72.48157506377292,dry,5,2024
25,olo,haas,shanghai,72593,14,72.59395129649332,dry,5,2024
26,olo,haas,shanghai,72596,14,72.59612787314222,dry,5,2024
27,olo,haas,shanghai,72702,14,72.70246960786531,dry,5,2024
28,olo,haas,shanghai,72720,14,72.72094325326742,dry,5,2024
29,olo,haas,shanghai,72695,14,72.6950234166633,dry,5,2024
30,olo,haas,shanghai,72658,14,72.65836253116501,dry,5,2024
31,olo,haas,shanghai,72831,14,72.83139889829671,dry,5,2024
32,olo,haas,shanghai,72899,14,72.89941318715373,dry,5,2024
33,olo,haas,shanghai,72893,14,72.89315579348774,dry,5,2024
34,olo,haas,shanghai,72882,14,72.88259936257951,dry,5,2024
35,olo,haas,shanghai,72869,14,72.8691720222928,dry,5,2024
36,olo,haas,shanghai,72919,14,72.9192555867966,dry,5,2024
37,olo,haas,shanghai,72989,14,72.98989466124819,dry,5,2024
38,olo,haas,shanghai,73138,14,73.13805414444018,dry,5,2024
39,olo,haas,shanghai,73281,14,73.28176825525581,dry,5,2024
40,olo,haas,shanghai,73344,14,73.3449576325321,dry,5,2024
41,olo,haas,shanghai,73200,14,73.20098241888314,dry,5,2024
42,olo,haas,shanghai,73450,14,73.45098244191513,dry,5,2024
43,olo,haas,shanghai,73359,14,73.35989172786097,dry,5,2024
44,olo,haas,shanghai,73378,14,73.37893499002699,dry,5,2024
45,olo,haas,shanghai,73497,14,73.4976519807287,dry,5,2024
46,olo,haas,shanghai,73413,14,73.41399625366186,dry,5,2024
47,olo,haas,shanghai,73509,14,73.50987245834396,dry,5,2024
48,olo,haas,shanghai,73580,14,73.58034839694378,dry,5,2024
49,olo,haas,shanghai,73332,14,73.33220275653248,dry,5,2024
50,olo,haas,shanghai,73294,14,73.29401190537129,dry,5,2024
51,olo,haas,shanghai,73615,14,73.61579808532488,dry,5,2024
52,olo,haas,shanghai,73392,14,73.39289145139031,dry,5,2024
53,olo,haas,shanghai,73596,14,73.59697607797362,dry,5,2024
54,olo,haas,shanghai,73570,14,73.57047053239279,dry,5,2024
